abort_retry_delay_s,action_counts,agent_admission_mode,agent_execution_mode,agent_latency_avg_s,agent_latency_max_s,agent_latency_p50_s,agent_latency_p95_s,agent_latency_p99_s,agent_slots,attempts_per_commit,attempts_per_task,background_aborts,background_commits,background_throughput,background_workers,commit_rate,committed_tasks,committed_throughput,conflict_aborts,conflict_object_class_counts,conflict_object_counts,elapsed_s,estimated_base_tokens,estimated_base_wasted_tokens,estimated_refresh_tokens,estimated_refresh_tokens_per_task,estimated_tokens,estimated_tokens_per_task,estimated_wasted_tokens,estimated_wasted_tokens_per_task,family,fast_through_strategy_counts,final_failed_tasks,lease_refresh_rebased_writes,lease_refresh_rebased_writes_per_task,lease_refresh_regenerations,lease_refresh_regenerations_per_task,lease_refresh_replayed_operations,lease_refresh_replayed_operations_per_task,max_attempts,object_lock_priority_burst,object_lock_scheduler,operation_policy_counts,operation_rule_counts,planning_delay_s,policy_variant,prelock_committing_enters,prelock_committing_exits,prelock_handoff_count,prelock_handoff_per_task,prelock_lease_mode,prelock_queue_depth_avg,prelock_queue_depth_max,prelock_queue_depth_observations,prelock_queue_depth_sum,prelock_wait_budget_mode,prelock_wait_budget_s,prelock_wait_per_task_s,prelock_wait_s,profile,rejected_tasks,runs,selected_strategy_counts,snapshot_timing,stage_phase_counts,strategy,task_count,task_latencies_s,task_operation_counts,tokens_per_operation,total_attempts,wasted_attempts,wasted_attempts_per_task,workers,workload_kind
0.0,"{'direct': 300, 'regenerate_required': 244}",planning-only,staged,0.8104311510333332,2.3733548019999997,0.6580277080000005,1.7044641117500001,2.2298861420000025,4,1.8133333333333332,1.8133333333333332,5,275,20.283425278601676,4,1.0,300,22.127373031201827,244,"{'ycsb:field:0': 18, 'ycsb:field:1': 31, 'ycsb:field:2': 28, 'ycsb:field:3': 15, 'ycsb:field:4': 26, 'ycsb:field:5': 21, 'ycsb:field:6': 23, 'ycsb:field:7': 36, 'ycsb:field:8': 29, 'ycsb:field:9': 17}","{'ycsb:record:0:field:1': 4, 'ycsb:record:0:field:2': 5, 'ycsb:record:0:field:4': 1, 'ycsb:record:101:field:1': 1, 'ycsb:record:102:field:1': 1, 'ycsb:record:103:field:5': 1, 'ycsb:record:104:field:0': 1, 'ycsb:record:104:field:4': 2, 'ycsb:record:104:field:9': 1, 'ycsb:record:106:field:0': 1, 'ycsb:record:109:field:2': 1, 'ycsb:record:109:field:4': 1, 'ycsb:record:111:field:5': 1, 'ycsb:record:112:field:6': 1, 'ycsb:record:116:field:8': 1, 'ycsb:record:11:field:1': 1, 'ycsb:record:11:field:4': 1, 'ycsb:record:11:field:7': 1, 'ycsb:record:120:field:5': 1, 'ycsb:record:122:field:5': 2, 'ycsb:record:123:field:0': 1, 'ycsb:record:123:field:1': 1, 'ycsb:record:125:field:5': 1, 'ycsb:record:129:field:9': 1, 'ycsb:record:13:field:7': 1, 'ycsb:record:140:field:0': 1, 'ycsb:record:140:field:6': 1, 'ycsb:record:143:field:2': 1, 'ycsb:record:143:field:6': 1, 'ycsb:record:143:field:9': 1, 'ycsb:record:145:field:3': 1, 'ycsb:record:146:field:7': 1, 'ycsb:record:147:field:1': 1, 'ycsb:record:149:field:3': 1, 'ycsb:record:149:field:5': 1, 'ycsb:record:153:field:0': 1, 'ycsb:record:153:field:1': 1, 'ycsb:record:155:field:0': 1, 'ycsb:record:157:field:4': 1, 'ycsb:record:157:field:9': 1, 'ycsb:record:159:field:8': 1, 'ycsb:record:15:field:8': 1, 'ycsb:record:162:field:0': 1, 'ycsb:record:166:field:3': 1, 'ycsb:record:167:field:8': 1, 'ycsb:record:168:field:2': 2, 'ycsb:record:170:field:9': 1, 'ycsb:record:175:field:4': 1, 'ycsb:record:175:field:9': 1, 'ycsb:record:177:field:1': 1, 'ycsb:record:177:field:5': 1, 'ycsb:record:17:field:7': 1, 'ycsb:record:180:field:0': 1, 'ycsb:record:180:field:8': 1, 'ycsb:record:183:field:6': 1, 'ycsb:record:184:field:8': 3, 'ycsb:record:187:field:4': 1, 'ycsb:record:18:field:0': 1, 'ycsb:record:190:field:1': 1, 'ycsb:record:199:field:8': 1, 'ycsb:record:19:field:6': 1, 'ycsb:record:200:field:8': 1, 'ycsb:record:204:field:9': 1, 'ycsb:record:207:field:2': 1, 'ycsb:record:211:field:3': 1, 'ycsb:record:213:field:4': 3, 'ycsb:record:215:field:9': 1, 'ycsb:record:217:field:2': 1, 'ycsb:record:218:field:4': 1, 'ycsb:record:218:field:9': 1, 'ycsb:record:219:field:7': 1, 'ycsb:record:220:field:8': 1, 'ycsb:record:223:field:7': 1, 'ycsb:record:224:field:7': 1, 'ycsb:record:227:field:8': 1, 'ycsb:record:230:field:5': 1, 'ycsb:record:230:field:8': 1, 'ycsb:record:232:field:4': 1, 'ycsb:record:235:field:9': 1, 'ycsb:record:236:field:1': 1, 'ycsb:record:237:field:8': 2, 'ycsb:record:239:field:7': 1, 'ycsb:record:242:field:6': 1, 'ycsb:record:246:field:5': 1, 'ycsb:record:246:field:7': 1, 'ycsb:record:247:field:7': 2, 'ycsb:record:249:field:6': 1, 'ycsb:record:251:field:7': 2, 'ycsb:record:258:field:5': 1, 'ycsb:record:259:field:2': 1, 'ycsb:record:262:field:4': 1, 'ycsb:record:264:field:1': 1, 'ycsb:record:266:field:5': 1, 'ycsb:record:269:field:6': 1, 'ycsb:record:276:field:5': 1, 'ycsb:record:278:field:6': 1, 'ycsb:record:283:field:5': 1, 'ycsb:record:287:field:4': 1, 'ycsb:record:288:field:2': 1, 'ycsb:record:28:field:5': 1, 'ycsb:record:293:field:3': 1, 'ycsb:record:293:field:8': 1, 'ycsb:record:294:field:6': 1, 'ycsb:record:296:field:0': 1, 'ycsb:record:297:field:7': 1, 'ycsb:record:297:field:8': 1, 'ycsb:record:29:field:2': 1, 'ycsb:record:300:field:6': 1, 'ycsb:record:301:field:6': 2, 'ycsb:record:301:field:8': 1, 'ycsb:record:303:field:7': 1, 'ycsb:record:307:field:6': 1, 'ycsb:record:30:field:3': 1, 'ycsb:record:314:field:4': 1, 'ycsb:record:322:field:3': 1, 'ycsb:record:324:field:4': 1, 'ycsb:record:326:field:6': 1, 'ycsb:record:328:field:6': 1, 'ycsb:record:330:field:0': 1, 'ycsb:record:333:field:2': 1, 'ycsb:record:336:field:7': 1, 'ycsb:record:338:field:5': 1, 'ycsb:record:338:field:7': 2, 'ycsb:record:340:field:2': 1, 'ycsb:record:340:field:4': 1, 'ycsb:record:343:field:9': 1, 'ycsb:record:346:field:4': 1, 'ycsb:record:356:field:8': 1, 'ycsb:record:359:field:2': 1, 'ycsb:record:362:field:6': 1, 'ycsb:record:363:field:1': 1, 'ycsb:record:368:field:3': 1, 'ycsb:record:370:field:6': 1, 'ycsb:record:374:field:1': 1, 'ycsb:record:375:field:7': 2, 'ycsb:record:378:field:7': 1, 'ycsb:record:378:field:9': 1, 'ycsb:record:379:field:1': 1, 'ycsb:record:379:field:5': 1, 'ycsb:record:382:field:6': 1, 'ycsb:record:383:field:6': 1, 'ycsb:record:384:field:0': 1, 'ycsb:record:385:field:2': 1, 'ycsb:record:391:field:1': 1, 'ycsb:record:392:field:0': 1, 'ycsb:record:397:field:1': 2, 'ycsb:record:397:field:8': 1, 'ycsb:record:3:field:8': 1, 'ycsb:record:400:field:7': 2, 'ycsb:record:402:field:9': 1, 'ycsb:record:404:field:7': 1, 'ycsb:record:407:field:7': 2, 'ycsb:record:410:field:7': 1, 'ycsb:record:411:field:2': 1, 'ycsb:record:415:field:2': 2, 'ycsb:record:416:field:8': 1, 'ycsb:record:419:field:3': 1, 'ycsb:record:420:field:2': 2, 'ycsb:record:422:field:0': 1, 'ycsb:record:424:field:6': 1, 'ycsb:record:426:field:1': 1, 'ycsb:record:429:field:1': 1, 'ycsb:record:429:field:3': 1, 'ycsb:record:431:field:1': 1, 'ycsb:record:432:field:2': 1, 'ycsb:record:437:field:2': 1, 'ycsb:record:437:field:7': 1, 'ycsb:record:438:field:0': 1, 'ycsb:record:438:field:3': 1, 'ycsb:record:442:field:5': 1, 'ycsb:record:448:field:5': 1, 'ycsb:record:450:field:3': 1, 'ycsb:record:451:field:3': 1, 'ycsb:record:464:field:8': 1, 'ycsb:record:465:field:0': 1, 'ycsb:record:467:field:7': 1, 'ycsb:record:468:field:7': 1, 'ycsb:record:469:field:4': 1, 'ycsb:record:469:field:7': 1, 'ycsb:record:469:field:8': 1, 'ycsb:record:470:field:8': 1, 'ycsb:record:472:field:9': 1, 'ycsb:record:475:field:1': 1, 'ycsb:record:477:field:4': 1, 'ycsb:record:477:field:7': 1, 'ycsb:record:483:field:7': 1, 'ycsb:record:484:field:3': 1, 'ycsb:record:487:field:4': 1, 'ycsb:record:487:field:9': 1, 'ycsb:record:48:field:5': 1, 'ycsb:record:48:field:8': 1, 'ycsb:record:492:field:8': 1, 'ycsb:record:495:field:2': 3, 'ycsb:record:495:field:4': 1, 'ycsb:record:495:field:6': 1, 'ycsb:record:49:field:8': 1, 'ycsb:record:502:field:1': 1, 'ycsb:record:505:field:8': 1, 'ycsb:record:506:field:1': 1, 'ycsb:record:506:field:9': 1, 'ycsb:record:508:field:1': 1, 'ycsb:record:511:field:4': 1, 'ycsb:record:55:field:9': 1, 'ycsb:record:61:field:1': 2, 'ycsb:record:64:field:7': 2, 'ycsb:record:65:field:1': 1, 'ycsb:record:67:field:5': 1, 'ycsb:record:6:field:6': 1, 'ycsb:record:78:field:1': 1, 'ycsb:record:82:field:3': 1, 'ycsb:record:84:field:4': 2, 'ycsb:record:84:field:7': 1, 'ycsb:record:86:field:0': 1, 'ycsb:record:90:field:0': 1}",13.557867876,44112960.0,19785960.0,0.0,0.0,44112960.0,147043.2,19785960.0,65953.2,op-or-traditional,{},0,0,0.0,0,0.0,0,0.0,8,2,bounded-priority,{},{},0.05,default,0,0,0,0.0,yield-refresh-regenerate,0.0,0,0,0.0,object,0.07,0.0,0.0,low,0,5,{'2pl-nowait': 300},before-planning,"{'commit': 300, 'explore': 300, 'refine': 300}",2pl-nowait,300,"[0.4913593660000011, 0.49897650700000007, 0.49439650100000065, 0.9512985230000002, 0.48101594499999933, 0.4667038839999993, 0.4642889409999995, 0.7209821349999999, 0.4305636289999999, 0.43570683399999943, 2.3733548019999997, 0.9049323410000003, 2.097020079, 0.4918828529999999, 0.8961198140000004, 0.4920165490000006, 1.8517711030000008, 0.7174934529999994, 0.9288942810000016, 0.5483642690000003, 1.1637803179999988, 1.490719306999999, 0.668362772, 2.1852375640000012, 1.6202843090000005, 0.324939517999999, 1.2066732390000006, 0.5346199739999999, 1.140136592000001, 1.7026877139999996, 0.6920523860000003, 0.9710706670000011, 0.7022120730000001, 0.5794945889999994, 0.41090746100000075, 1.6783656539999985, 0.5578505830000005, 0.601075646, 0.6147706159999995, 0.5736924119999998, 0.5449899889999994, 0.9210441919999983, 0.9462135859999989, 0.5216670810000004, 0.5316192289999986, 1.0246014179999996, 0.7817480369999998, 0.5617929289999992, 0.8468964400000001, 0.8567635590000009, 0.6390488659999995, 0.7041750360000005, 0.5021861180000009, 0.8450982459999992, 0.45822084799999985, 0.7478872079999999, 0.6573662480000007, 0.7762104150000013, 0.7235143279999985, 0.3192538420000002, 0.3842698699999971, 0.4360569759999997, 0.2661678459999983, 0.46307397100000003, 0.8668621910000027, 0.4258124559999992, 0.9769568259999986, 0.4541789069999993, 1.1651488660000027, 2.009537723000001, 0.9486171729999988, 0.5071185289999995, 0.8729053009999994, 0.48705565100000214, 0.6953129950000019, 1.516352439000002, 0.49365466900000143, 0.4849686819999981, 1.6026717660000003, 0.7191436299999978, 0.3402024290000014, 0.5700493719999997, 0.562458766999999, 1.079527547999998, 0.37672172399999937, 0.6041884550000027, 0.539524704999998, 1.0250571209999997, 0.5508569659999978, 2.171183827, 0.9779734189999978, 0.635361661000001, 1.0180392520000012, 1.5756543680000021, 0.6582009860000007, 0.5783157750000001, 1.3001956620000001, 1.3955286250000007, 0.45186744599999784, 0.9718915050000021, 1.349706545, 0.5277532680000014, 0.8879507249999996, 0.9170233070000009, 0.7474740529999977, 0.733569070999998, 1.0331841380000029, 0.287907852, 0.5005255879999986, 0.800666746000001, 0.8336755069999988, 0.8193150259999982, 0.45019972199999714, 0.4209661620000027, 0.6170712799999976, 0.5737897700000012, 0.6387108060000024, 0.4448806239999996, 0.5318300100000002, 0.439071478999999, 0.46244749499999926, 0.5478113049999962, 1.694759462999997, 0.29077619000000254, 0.6201039669999986, 0.30744312899999926, 0.5639479800000018, 0.8688158930000043, 0.9624677689999999, 0.39334601699999894, 0.9342921209999986, 0.9362470040000019, 0.5779881779999982, 0.5492992340000029, 0.9472053000000002, 1.767640390000004, 1.4877177270000033, 0.5579045429999994, 0.6578544300000004, 1.0188918610000002, 0.5950990640000029, 0.5404068019999997, 0.7147251179999969, 0.5957730330000004, 0.5049640659999994, 0.413416612000006, 0.9237098480000014, 0.9338626309999967, 0.6989415250000022, 0.46625224499999973, 0.6692156189999992, 1.299863074000001, 0.5937676789999955, 0.5503467519999958, 0.8178645150000037, 1.1101406989999987, 0.535909783000001, 1.0104864909999947, 1.1389055419999963, 1.151287060999998, 0.905703760999998, 0.9036658640000041, 0.5157872300000008, 1.139830573999994, 0.9253673629999994, 0.5317225120000018, 0.8517570310000053, 0.656515051999996, 0.8909180840000062, 1.121598904999999, 0.531075057999999, 1.0133798250000012, 0.8344871620000021, 0.9954744449999993, 0.763736729999998, 0.6256244449999997, 0.36314134899999573, 0.7797140589999998, 0.5803280630000032, 0.5388899729999963, 0.4872312509999972, 0.3774700030000062, 0.5574136869999933, 0.46415753200000154, 0.44360495499999786, 0.8684114760000057, 2.2295748960000026, 0.38159107699999595, 0.8413204049999976, 0.3545958959999993, 0.5245478000000006, 1.4299025050000012, 0.5335472900000013, 0.4974478059999967, 2.161052454, 0.5075315899999993, 0.5119730520000019, 0.5203442359999997, 1.1958402749999948, 0.558557448000002, 1.3439360919999999, 0.6030305330000019, 0.5500467009999994, 0.7050659729999964, 0.9645433620000006, 0.5332254859999992, 1.1167181960000008, 0.6036725890000056, 1.4166686659999996, 0.5604760419999977, 0.7824766279999977, 0.5826133019999986, 1.6108716239999978, 0.9642145850000006, 0.7340154540000015, 0.4203113280000039, 0.4080078230000055, 0.5798227300000036, 0.6066600469999983, 1.4999735210000011, 1.306425474000001, 0.48654570400000097, 0.7609849769999997, 0.9761570739999996, 0.9454617210000009, 0.5826343969999996, 1.4813721809999976, 0.8014726070000009, 0.9491701080000041, 0.8698829140000015, 1.0874813229999987, 0.9184170280000004, 0.9161863879999999, 0.5927105199999971, 0.618440237999998, 0.8328031289999984, 0.7302632550000041, 0.7563732179999931, 0.5636126150000038, 0.6709027079999998, 0.5113948400000012, 0.28276207799999753, 2.2606994959999938, 0.49357390400000156, 0.4764833290000041, 0.48810823700000583, 1.0549631410000018, 0.49599443199999627, 1.6258665580000056, 1.258401101000004, 2.312551647999996, 2.0881875510000043, 0.5148235340000014, 0.5075767189999993, 0.6137382940000009, 0.7244461260000037, 0.499268770999997, 0.5409968250000006, 0.5734017219999998, 1.3483349579999953, 0.6651769879999989, 1.8588856480000047, 0.6522763880000042, 0.6198327649999982, 1.4436761290000035, 1.771147085999992, 0.9304856049999941, 0.9959249260000007, 0.6061657670000002, 1.7382156689999988, 0.35483861799999517, 0.6287510209999994, 0.4885275509999971, 0.9081878980000013, 0.5566173149999969, 0.48414762800000233, 0.6017564619999973, 1.0064045140000033, 1.6342519470000028, 1.473624645000001, 0.5636932640000083, 0.47358783499999646, 0.4877771669999973, 0.3896490220000004, 1.1771938669999997, 0.5114674439999973, 0.5421103979999984, 0.6887326479999984, 0.5718541739999949, 0.5700707379999983, 0.520435128999992, 0.7730197560000107, 0.7568380369999943, 0.9124383890000018, 0.5835073219999884, 0.8021437700000007, 0.5688124700000117, 0.47673450299998876, 0.6944476009999931, 0.4336738300000036]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]",2703.0,544,244,0.8133333333333334,24,ycsb
