run_id,experiment_mode,measurement_note,transactions_per_worker,warmup_transactions_per_worker,measure_transactions_per_worker,warmup_seconds,measure_seconds,client_mix,cc_label,cc_family,policy,policy_mode,ycsb_zipf_theta,tpcc_warehouses,trace_csv,trace_id,source_system,system,cc,workload,workload_variant,level,clients,agent_ratio,agent_workers,background_workers,seed,repeat,status,elapsed_s,bottom_txn_attempts,bottom_txn_commits,bottom_txn_attempt_tps,bottom_txn_commit_tps,underlying_txn_attempt_tps,underlying_txn_commit_tps,native_throughput,total_tps,agent_task_tps,agent_tps,background_tps,agent_attempts,agent_logical_attempts,agent_admission_deferrals,agent_admission_deferral_rate,agent_commits,agent_aborts,agent_completed_tasks,agent_failed_tasks,agent_task_completion_rate,agent_commit_rate,agent_attempt_abort_rate,agent_avg_retry_count,agent_p50_latency_ms,agent_p95_latency_ms,agent_p99_latency_ms,agent_p999_latency_ms,agent_p9999_latency_ms,agent_time_to_success_p50_ms,agent_time_to_success_p95_ms,agent_time_to_success_p99_ms,agent_time_to_success_p999_ms,agent_time_to_success_p9999_ms,background_attempts,background_commits,background_aborts,background_commit_rate,background_retries,agent_reservation_wait_ms_total,agent_reservation_wait_ms_mean,background_reservation_wait_ms_total,background_reservation_wait_ms_mean,reservation_guard_wait_ms_total,total_reasoning_delay_ms,wasted_reasoning_ms,read_conflicts,write_conflicts,version_conflict_count,reservation_admission_abort_count,lock_timeout_abort_count,full_commit_lock_timeout_abort_count,hot_commit_lock_timeout_abort_count,begin_lock_timeout_abort_count,version_validation_abort_count,guarded_conflict_checks,conflict_pressure_count,conflict_abort_count,raw_action_counts,admission_yield_ms_total,raw_admission_yield_counts,agent_avg_tokens,agent_total_tokens,error
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,OCC,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,occ,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,12.845508414320648,25736,16173,2003.5018599426205,1259.0393060635686,2003.5018599426205,1259.0393060635686,1259.0393060635686,1259.0393060635686,0.4670893363248261,0.4670893363248261,1258.5722167272438,455,455,0,0.0,6,449,6,86,0.06521739130434782,0.013186813186813187,0.9868131868131869,3.1666666666666665,2279.400401515886,2789.7273091366515,2860.6685585109517,2876.6303396201693,2878.2265177310906,2279.400401515886,2789.7273091366515,2860.6685585109517,2876.6303396201693,2878.2265177310906,25281,16167,9114,0.6394921086982319,9114,0.0,0.0,944.1465507261455,0.03734609195546638,944.1465507261455,137914,135111,0,5386,5386,0,0,0,0,0,449,0,5386,449,"{""occ"": 455}",0.0,{},2604551.059782609,15627306.358695652,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,2PL-nowait,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,2pl-nowait,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,11.927798852790147,116022,1292,9727.025198187357,108.31839268464657,9727.025198187357,108.31839268464657,108.31839268464657,108.31839268464657,0.4191888261789728,0.4191888261789728,107.8992038584676,544,544,0,0.0,5,539,5,105,0.045454545454545456,0.009191176470588236,0.9908088235294118,2.8,1773.5317680053413,2599.0004582330585,2744.141716249287,2776.798499302939,2780.0641776083035,1773.5317680053413,2599.0004582330585,2744.141716249287,2776.798499302939,2780.0641776083035,115478,1287,114191,0.01114497999618975,114191,259.8111052066088,0.4775939433945014,808.7792708538473,0.007003751977466247,1068.590376060456,167532,121966,0,842,842,0,0,0,0,0,539,0,842,539,"{""2pl-nowait"": 544}",0.0,{},3828470.225454545,19142351.127272725,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,2PL-wait-die,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,2pl-wait-die,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,12.202737678773701,63376,18535,5193.588657587933,1518.9214492614294,5193.588657587933,1518.9214492614294,1518.9214492614294,1518.9214492614294,0.5736417666485031,0.5736417666485031,1518.347807494781,614,614,0,0.0,7,607,7,117,0.056451612903225805,0.011400651465798045,0.988599348534202,3.142857142857143,1408.100829925388,2255.3218683227897,2299.346348010003,2309.2518559396267,2310.242406732589,1408.100829925388,2255.3218683227897,2299.346348010003,2309.2518559396267,2310.242406732589,62762,18528,44234,0.2952104776775756,44234,102.30000782757998,0.16661239059866445,10712.066046893597,0.17067757635023736,10814.366054721177,187004,133223,0,696,696,0,0,0,0,0,607,0,696,607,"{""2pl-wait-die"": 614}",0.0,{},3036303.566820276,21254124.967741933,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,MVCC,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,mvcc,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,12.777247913181782,26782,16711,2096.069527802624,1307.871625685522,2096.069527802624,1307.871625685522,1307.871625685522,1307.871625685522,0.5478488049667077,0.5478488049667077,1307.3237768805552,457,457,0,0.0,7,450,7,86,0.07526881720430108,0.015317286652078774,0.9846827133479212,2.857142857142857,2129.43506706506,2769.786475133151,2855.622966568917,2874.9361771419644,2876.867498199269,2129.43506706506,2769.786475133151,2855.622966568917,2874.9361771419644,2876.867498199269,26325,16704,9621,0.6345299145299146,9621,0.0,0.0,957.1239305660129,0.03635798406708501,957.1239305660129,138050,135179,0,5395,5395,0,0,0,0,0,450,0,5395,450,"{""mvcc"": 457}",0.0,{},2223867.2995391707,15567071.096774194,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,Silo,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,silo,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,12.213215739931911,113231,1083,9271.186427157249,88.67443456837174,9271.186427157249,88.67443456837174,88.67443456837174,88.67443456837174,0.4093925880349572,0.4093925880349572,88.26504198033678,378,378,0,0.0,5,373,5,72,0.06493506493506493,0.013227513227513227,0.9867724867724867,2.6,1323.5566332004964,2761.7297030054033,2898.9545279555023,2929.830113569275,2932.917672130651,1323.5566332004964,2761.7297030054033,2898.9545279555023,2929.830113569275,2932.917672130651,112853,1078,111775,0.00955224938636988,111775,0.0,0.0,1112.005842383951,0.009853578038545283,1112.005842383951,114754,112825,0,3904,3904,0,0,0,0,0,373,0,3904,373,"{""silo"": 378}",0.0,{},2629969.8545454545,13149849.272727273,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,TicToc,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,tictoc,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,12.553616913035512,104331,1290,8310.831907867449,102.75922938674995,8310.831907867449,102.75922938674995,102.75922938674995,102.75922938674995,0.4779499041244184,0.4779499041244184,102.28127948262554,387,387,0,0.0,6,381,6,72,0.07692307692307693,0.015503875968992248,0.9844961240310077,3.5,2464.6370485424995,2932.0576079189777,2932.4941150844097,2932.592329196632,2932.602150607854,2464.6370485424995,2932.0576079189777,2932.4941150844097,2932.592329196632,2932.602150607854,103944,1284,102660,0.012352805356730548,102660,0.0,0.0,1249.789354391396,0.012023679619712499,1249.789354391396,118499,115527,0,4091,4091,0,0,0,0,0,381,0,4091,381,"{""tictoc"": 387}",0.0,{},2264230.326923077,13585381.961538462,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,Bamboo,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,bamboo,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,13.549258802086115,15249,164,1125.4490170083832,12.103983132623439,1125.4490170083832,12.103983132623439,12.103983132623439,12.103983132623439,1.5499002791773917,1.5499002791773917,10.554082853446047,162,162,0,0.0,21,141,21,22,0.4883720930232558,0.12962962962962962,0.8703703703703703,1.4761904761904763,1007.4657727964222,5607.020850759,6772.694547008725,7034.971128664916,7061.198786830526,1007.4657727964222,5607.020850759,6772.694547008725,7034.971128664916,7061.198786830526,15087,143,14944,0.00947835885199178,14944,92697.36529607326,572.2059586177362,158.0344121903181,0.010474873214709227,92855.39970826358,56996,50928,0,827,827,0,0,0,0,0,141,0,827,141,"{""bamboo"": 162}",0.0,{},292893.84717607975,6150770.790697675,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,Polaris,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,polaris,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,11.842607483267784,112107,1171,9466.411865663373,98.88025096284629,9466.411865663373,98.88025096284629,98.88025096284629,98.88025096284629,0.5066451799975045,0.5066451799975045,98.37360578284878,386,386,0,0.0,6,380,6,73,0.0759493670886076,0.015544041450777202,0.9844559585492227,2.5,1797.4686960224062,2309.509238344617,2431.66058214847,2459.1446345043373,2461.893039739923,1797.4686960224062,2309.509238344617,2431.66058214847,2459.1446345043373,2461.893039739923,111721,1165,110556,0.010427762014303487,110556,0.0,0.0,1221.7803383246064,0.010935995366355531,1221.7803383246064,117710,114829,0,4149,4149,0,0,0,0,0,380,0,4149,380,"{""polaris"": 386}",0.0,{},2278218.4177215192,13669310.506329115,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,ATCC,atcc,/home/chenht/cast-das/results/joint_policy_gate_20260713/joint_policy_gate_20260713.policy.json,eval,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r0_s920104.csv,tpcc_high_w1_c16_a0p8_r0_s920104,cast-das-trace-fair,cast-das,dynamic-atcc,tpcc,tpcc_high_w1,high,16,0.8,13,3,920104,0,ok,10.495685414876789,4797,1514,457.0449485081402,144.24975026919412,457.0449485081402,144.24975026919412,144.24975026919412,144.24975026919412,16.387686292140945,16.387686292140945,127.86206397705318,552,555,3,0.005405405405405406,172,380,172,57,0.7510917030567685,0.3115942028985507,0.6884057971014492,0.5697674418604651,488.32207289524376,1581.1902287648982,2278.033694359474,2326.5587303782813,2332.7529125660185,488.32207289524376,1581.1902287648982,2278.033694359474,2326.5587303782813,2332.7529125660185,4245,1342,2903,0.31613663133097764,2903,7308.380041737109,13.239818916190416,667.8624651394784,0.157329202624141,7976.242506876588,121726,55102,0,828,828,2,1,0,1,0,380,30267,31095,380,"{""lock-hot-before-commit"": 126, ""occ"": 331, ""reserve-hot"": 34, ""reserve-read-write-set"": 16, ""write-validate"": 48}",511.0,"{""0"": 380, ""1"": 70, ""2"": 28, ""5"": 77}",116711.29623235503,20074342.951965064,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,OCC,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,occ,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,11.817973718978465,27306,17107,2310.548377354177,1447.5408734856042,2310.548377354177,1447.5408734856042,1447.5408734856042,1447.5408734856042,0.4230843729133115,0.4230843729133115,1447.1177891126908,439,439,0,0.0,5,434,5,84,0.056179775280898875,0.011389521640091117,0.9886104783599089,2.8,1201.302686240524,2565.8417776226997,2585.604602918029,2590.0512386094783,2590.4959021786226,1201.302686240524,2565.8417776226997,2585.604602918029,2590.0512386094783,2590.4959021786226,26867,17102,9765,0.6365429709308817,9765,0.0,0.0,947.0682959072292,0.03525024364116683,947.0682959072292,136821,134859,0,5351,5351,0,0,0,0,0,434,0,5351,434,"{""occ"": 439}",0.0,{},3093203.8651685393,15466019.325842697,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,2PL-nowait,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,2pl-nowait,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,11.580252513289452,117571,1321,10152.714706788647,114.07350560655095,10152.714706788647,114.07350560655095,114.07350560655095,114.07350560655095,0.34541561122347,0.34541561122347,113.72808999532748,515,515,0,0.0,4,511,4,100,0.038461538461538464,0.007766990291262136,0.9922330097087378,2.75,1425.9883766062558,1906.047086813487,1931.2043088721111,1936.8646838353015,1937.4307213316204,1425.9883766062558,1906.047086813487,1931.2043088721111,1936.8646838353015,1937.4307213316204,117056,1317,115739,0.011251025150355386,115739,220.78935988247395,0.4287172036552892,844.2788934335113,0.007212606730398367,1065.0682533159852,160919,116649,0,767,767,0,0,0,0,0,511,0,767,511,"{""2pl-nowait"": 515}",0.0,{},4540877.560096154,18163510.240384616,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,2PL-wait-die,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,2pl-wait-die,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,11.739604474976659,86168,23219,7339.940641413417,1977.8349474628417,7339.940641413417,1977.8349474628417,1977.8349474628417,1977.8349474628417,0.42590872721969975,0.42590872721969975,1977.4090387356218,587,587,0,0.0,5,582,5,113,0.0423728813559322,0.008517887563884156,0.9914821124361158,3.4,1488.876808900386,1941.7871055193245,1954.8681364394724,1957.8113683965057,1958.105691592209,1488.876808900386,1941.7871055193245,1954.8681364394724,1957.8113683965057,1958.105691592209,85581,23214,62367,0.27125179654362536,62367,90.04318248480558,0.15339554085997545,10758.355381898582,0.12570962458838505,10848.398564383388,182566,129790,0,620,620,0,0,0,0,0,582,0,620,582,"{""2pl-wait-die"": 587}",0.0,{},4119940.088135593,20599700.440677967,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,MVCC,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,mvcc,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,11.818298797123134,25301,15975,2140.83265572528,1351.7173896372217,2140.83265572528,1351.7173896372217,1351.7173896372217,1351.7173896372217,0.423072735410711,0.423072735410711,1351.294316901811,441,441,0,0.0,5,436,5,84,0.056179775280898875,0.011337868480725623,0.9886621315192744,3.2,1921.7071840539575,2343.744668364525,2420.9897907823324,2438.369943326339,2440.1079585807397,1921.7071840539575,2343.744668364525,2420.9897907823324,2438.369943326339,2440.1079585807397,24860,15970,8890,0.6423974255832663,8890,0.0,0.0,963.7924865819514,0.03876880476999,963.7924865819514,137386,135460,0,5351,5351,0,0,0,0,0,436,0,5351,436,"{""mvcc"": 441}",0.0,{},3107295.91011236,15536479.5505618,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,Silo,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,silo,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,12.471257119439542,114610,1133,9189.931608526613,90.84890072821439,9189.931608526613,90.84890072821439,90.84890072821439,90.84890072821439,0.4811062704053719,0.4811062704053719,90.36779445780903,382,382,0,0.0,6,376,6,72,0.07692307692307693,0.015706806282722512,0.9842931937172775,2.6666666666666665,2158.2634050864726,2837.327716406435,2904.9911248497665,2920.215391749516,2921.7378184394906,2158.2634050864726,2837.327716406435,2904.9911248497665,2920.215391749516,2921.7378184394906,114228,1127,113101,0.00986623244738593,113101,0.0,0.0,1197.972843889147,0.010487558601123603,1197.972843889147,117524,114917,0,3936,3936,0,0,0,0,0,376,0,3936,376,"{""silo"": 382}",0.0,{},2193057.1025641025,13158342.615384616,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,TicToc,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,tictoc,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,12.571088787168264,118940,1121,9461.392088918032,89.17286473580893,9461.392088918032,89.17286473580893,89.17286473580893,89.17286473580893,0.4772856274887186,0.4772856274887186,88.69557910832022,388,388,0,0.0,6,382,6,73,0.0759493670886076,0.015463917525773196,0.9845360824742269,2.8333333333333335,2143.0758126080036,2564.438734552823,2602.0749264163896,2610.5430695856926,2611.389883902622,2143.0758126080036,2564.438734552823,2602.0749264163896,2610.5430695856926,2611.389883902622,118552,1115,117437,0.009405155543558944,117437,0.0,0.0,1051.219074986875,0.008867155973639206,1051.219074986875,120146,117602,0,3972,3972,0,0,0,0,0,382,0,3972,382,"{""tictoc"": 388}",0.0,{},2247983.5949367085,13487901.569620252,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,Bamboo,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,bamboo,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,14.762163853738457,21394,154,1449.2455314795911,10.43207496718038,1449.2455314795911,10.43207496718038,10.43207496718038,10.43207496718038,1.016111198101985,1.016111198101985,9.415963769078395,184,184,0,0.0,15,169,15,29,0.3409090909090909,0.08152173913043478,0.9184782608695652,1.6,880.7576661929488,6022.906262986362,6341.363981477916,6413.016968138517,6420.182266804575,880.7576661929488,6022.906262986362,6341.363981477916,6413.016968138517,6420.182266804575,21210,139,21071,0.0065535124941065535,21071,103284.4533259049,561.3285506842658,240.09727640077472,0.01132000360211102,103524.55060230568,61972,58366,0,705,705,0,0,0,0,0,169,0,705,169,"{""bamboo"": 184}",0.0,{},443095.4181818182,6646431.272727273,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,Polaris,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,polaris,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,12.564209275878966,117962,995,9388.732502766086,79.19320493253977,9388.732502766086,79.19320493253977,79.19320493253977,79.19320493253977,0.47754696441732525,0.47754696441732525,78.71565796812244,377,377,0,0.0,6,371,6,71,0.07792207792207792,0.015915119363395226,0.9840848806366048,2.6666666666666665,1917.412688024342,2734.0151467360556,2735.054234880954,2735.288029713556,2735.3114091968164,1917.412688024342,2734.0151467360556,2735.054234880954,2735.288029713556,2735.3114091968164,117585,989,116596,0.008410936769145724,116596,0.0,0.0,997.3028553649783,0.008481548287323878,997.3028553649783,113912,111511,0,3796,3796,0,0,0,0,0,371,0,3796,371,"{""polaris"": 377}",0.0,{},2102027.1493506497,12612162.896103898,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,ATCC,atcc,/home/chenht/cast-das/results/joint_policy_gate_20260713/joint_policy_gate_20260713.policy.json,eval,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r1_s920105.csv,tpcc_high_w1_c16_a0p8_r1_s920105,cast-das-trace-fair,cast-das,dynamic-atcc,tpcc,tpcc_high_w1,high,16,0.8,13,3,920105,1,ok,10.532189957797527,8512,4287,808.188993372468,407.0378541573978,808.188993372468,407.0378541573978,407.0378541573978,407.0378541573978,13.672370188631978,13.672370188631978,393.3654839687659,586,588,2,0.003401360544217687,144,442,144,72,0.6666666666666666,0.24573378839590443,0.7542662116040956,0.5833333333333334,506.1115645803511,1471.5023138560352,1893.2663389202194,2680.703169303038,2787.2098351931036,506.1115645803511,1471.5023138560352,1893.2663389202194,2680.703169303038,2787.2098351931036,7926,4143,3783,0.5227100681302044,3783,3759.3406392261386,6.415257063525834,843.7556466087699,0.1064541567762768,4603.0962858349085,124799,68028,0,1069,1069,2,0,0,0,0,442,26152,27221,442,"{""lock-hot-before-commit"": 133, ""occ"": 382, ""reserve-hot"": 27, ""reserve-read-write-set"": 18, ""write-validate"": 28}",505.0,"{""0"": 433, ""1"": 48, ""2"": 26, ""5"": 81}",139431.48804012345,20078134.277777776,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 480 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,480,96,480,2.0,10.0,agent80_backend20,OCC,traditional,,,,1,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/tpcc_high_w1_c16_a0p8_r2_s920106.csv,tpcc_high_w1_c16_a0p8_r2_s920106,cast-das-trace-fair,cast-das,occ,tpcc,tpcc_high_w1,high,16,0.8,13,3,920106,2,ok,11.395835258066654,26093,16490,2289.6961397831556,1447.01986529047,2289.6961397831556,1447.01986529047,1447.01986529047,1447.01986529047,0.3510054251765846,0.3510054251765846,1446.6688598652936,448,448,0,0.0,4,444,4,87,0.04395604395604396,0.008928571428571428,0.9910714285714286,2.25,765.1833470445126,1516.337104258127,1594.8154054814947,1612.4730232567529,1614.2387850342784,765.1833470445126,1516.337104258127,1594.8154054814947,1612.4730232567529,1614.2387850342784,25645,16486,9159,0.642854357574576,9159,0.0,0.0,937.1644821949303,0.03654375052427102,937.1644821949303,134255,133026,0,5473,5473,0,0,0,0,0,444,0,5473,444,"{""occ"": 448}",0.0,{},3879012.923076923,15516051.692307692,
